hospital_id,KName,lon,lat,Str,PLZ,Ort,Bundesland,Adresse,KV,x_center_m,y_center_m,cell_size_m,autobahn_length_in_cell_km_1939,autobahn_segments_hitting_cell_1939,x_min,x_max,y_min,y_max
K000001379,Privatklinik Dr. Hellge,13.4477,48.5696,Hochstr. 6,94032,Passau,Bayern,"Privatklinik Dr. Hellge, Hochstraße 6, 94032 Passau",Bayern,4575431.99421165,2834413.6949773827,30000,0.0,0,4560431.99421165,4590431.99421165,2819413.6949773827,2849413.6949773827
K000001380,Klinikum St. Elisabeth Straubing GmbH,12.5909,48.8871,St.-Elisabeth-Str. 23,94315,Straubing,Bayern,"Klinikum St. Elisabeth Straubing GmbH, St.-Elisabeth-Str. 23, 94315 Straubing",Bayern,4511022.831733044,2867102.4876400568,30000,0.0,0,4496022.831733044,4526022.831733044,2852102.4876400568,2882102.4876400568
K000001381,DONAUISAR Klinikum Deggendorf,12.9693,48.8391,Perlasberger Str. 41,94469,Deggendorf,Bayern,"DONAUISAR Klinikum Deggendorf, Perlasberger Str. 41, 94469 Deggendorf",Bayern,4538970.110130849,2862816.9792712666,30000,0.0,0,4523970.110130849,4553970.110130849,2847816.9792712666,2877816.9792712666
K000001382,Bezirksklinikum Mainkofen,12.9123,48.8233,Mainkofen A3,94469,Deggendorf,Bayern,"Bezirksklinikum Mainkofen, Mainkofen A3, 94469 Deggendorf",Bayern,4534856.378348013,2860894.596902314,30000,0.0,0,4519856.378348013,4549856.378348013,2845894.596902314,2875894.596902314
K000001383,DONAUISAR Klinikum Dingolfing,12.49,48.6224,Teisbacher Str. 1,84130,Dingolfing,Bayern,"DONAUISAR Klinikum Dingolfing, Teisbacher Str. 1, 84130 Dingolfing",Bayern,4504599.016696449,2837434.9454349824,30000,0.0,0,4489599.016696449,4519599.016696449,2822434.9454349824,2852434.9454349824
K000001384,DONAUISAR Klinikum Landau,12.7033,48.6656,Bayerwaldring 17,94405,Landau a. d. Isar,Bayern,"DONAUISAR Klinikum Landau, Bayerwaldring 17, 94405 Landau a. d. Isar",Bayern,4520146.617387214,2842788.3467472172,30000,0.0,0,4505146.617387214,4535146.617387214,2827788.3467472172,2857788.3467472172
K000001385,Asklepios Klinikum Bad Abbach GmbH,12.0379,48.933,Kaiser - Karl V. - Allee 3,93077,Bad Abbach,Bayern,"Asklepios Klinikum Bad Abbach GmbH, Kaiser - Karl V. - Allee 3, 93077 Bad Abbach",Bayern,4470339.6281016,2870929.656465625,30000,0.0,0,4455339.6281016,4485339.6281016,2855929.656465625,2885929.656465625
K000001386,Goldberg-Klinik Kelheim GmbH,11.8856,48.9236,Traubenweg 3,93309,Kelheim,Bayern,"Goldberg-Klinik Kelheim GmbH, Traubenweg 3, 93309 Kelheim",Bayern,4459208.045178521,2869587.6715081856,30000,0.0,0,4444208.045178521,4474208.045178521,2854587.6715081856,2884587.6715081856
K000001388,Krankenhaus Vilsbiburg,12.3591,48.4449,Krankenhausstr. 2,84137,Vilsbiburg,Bayern,"Krankenhaus Vilsbiburg, Krankenhausstraße 2, 84137 Vilsbiburg",Bayern,4495567.79404407,2817395.3587510083,30000,0.0,0,4480567.79404407,4510567.79404407,2802395.3587510083,2832395.3587510083
K000001389,Johannesbad Reha-Kliniken GmbH & Co. KG,13.3286,48.3487,Johannesstr. 2,94072,Bad Füssing,Bayern,"Johannesbad Reha-Kliniken GmbH & Co. KG, Johannesstraße 2, 94072 Bad Füssing",Bayern,4567731.636411514,2809476.2134113717,30000,0.0,0,4552731.636411514,4582731.636411514,2794476.2134113717,2824476.2134113717
K000001390,Arberlandklinik Viechtach,12.8752,49.0852,Karl-Gareis-Str. 31,94234,Viechtach,Bayern,"Arberlandklinik Viechtach, Karl-Gareis-Str. 31, 94234 Viechtach",Bayern,4531019.453517901,2889886.5809518546,30000,0.0,0,4516019.453517901,4546019.453517901,2874886.5809518546,2904886.5809518546
K000001391,Arberlandklinik Zwiesel,13.2183,49.0075,Arberlandstr. 1,94227,Zwiesel,Bayern,"Arberlandklinik Zwiesel, Arberlandstraße 1, 94227 Zwiesel",Bayern,4556434.243975336,2882291.744829771,30000,0.0,0,4541434.243975336,4571434.243975336,2867291.744829771,2897291.744829771
K000001392,Rottal-Inn Kliniken Eggenfelden,12.7602,48.4131,Simonsöder Allee 20,84307,Eggenfelden,Bayern,"Rottal-Inn Kliniken Kommunalunternehmen (KU), Simonsöder Allee 20, 84307 Eggenfelden",Bayern,4525362.631717963,2814892.279843341,30000,0.0,0,4510362.631717963,4540362.631717963,2799892.279843341,2829892.279843341
K000001393,Rottal-Inn Kliniken Pfarrkirchen,12.9254,48.4388,Am Griesberg 1,84347,Pfarrkirchen,Bayern,"Rottal-Inn Kliniken Kommunalunternehmen (KU), Am Griesberg 1, 84347 Pfarrkirchen",Bayern,4537476.145653365,2818218.263949912,30000,0.0,0,4522476.145653365,4552476.145653365,2803218.263949912,2833218.263949912
K000001394,Rottal-Inn Kliniken KU - Psychosomatische Fachklinik,13.0184,48.2656,Plinganserstr. 10,84359,Simbach am Inn,Bayern,"Rottal-Inn Kliniken KU - Psychosomatische Fachklinik, Plinganserstraße 10, 84359 Simbach am Inn",Bayern,4545122.085083379,2799257.4817664316,30000,0.0,0,4530122.085083379,4560122.085083379,2784257.4817664316,2814257.4817664316
K000001395,Klinik Bogen,12.6972,48.9098,Mussinanstr. 8,94327,Bogen,Bayern,"Klinik Bogen, Mussinanstraße 8, 94327 Bogen",Bayern,4518724.667902812,2869904.5515962434,30000,0.0,0,4503724.667902812,4533724.667902812,2854904.5515962434,2884904.5515962434
K000001396,Klinik Mallersdorf,12.2463,48.778,Krankenhausstr. 6,84066,Mallersdorf-Pfaffenberg,Bayern,"Klinik Mallersdorf, Krankenhausstraße 6, 84066 Mallersdorf-Pfaffenberg",Bayern,4486120.879873341,2854148.6212264495,30000,0.0,0,4471120.879873341,4501120.879873341,2839148.6212264495,2869148.6212264495
K000001398,Orthopädische Fachklinik Schwarzach,12.8104,48.9173,Dekan-Graf-Str. 2-6,94374,Schwarzach,Bayern,"Orthopädische Fachklinik Schwarzach, Dekan-Graf-Str. 2-6, 94374 Schwarzach",Bayern,4526987.357909023,2871048.0703008273,30000,0.0,0,4511987.357909023,4541987.357909023,2856048.0703008273,2886048.0703008273
K000001399,Bezirkskrankenhaus Landshut,12.1336,48.5366,Prof.-Buchner-Str. 22,84034,Landshut,Bayern,"Bezirkskrankenhaus Landshut, Prof.-Buchner-Str. 22, 84034 Landshut",Bayern,4478598.914302064,2827076.850253958,30000,0.0,0,4463598.914302064,4493598.914302064,2812076.850253958,2842076.850253958
K000001400,"Klinik Angermühle GmbH, 94469 Deggendorf",12.9568,48.8458,Am Stadtpark 1-39,94469,Deggendorf,Bayern,"Klinik Angermühle GmbH, 94469 Deggendorf, Am Stadtpark 1-39, 94469 Deggendorf",Bayern,4538023.801990657,2863524.4400671124,30000,0.0,0,4523023.801990657,4553023.801990657,2848524.4400671124,2878524.4400671124
K000001401,Fachklinik Osterhofen GmbH,13.0128,48.7046,Plattlinger Str. 29,94486,Osterhofen,Bayern,"Fachklinik Osterhofen GmbH, Plattlinger Strasse 29, 94486 Osterhofen",Bayern,4542759.693275752,2848004.6269280016,30000,0.0,0,4527759.693275752,4557759.693275752,2833004.6269280016,2863004.6269280016
K000001402,Passauer Wolf Reha-Zentrum Bad Griesbach,13.1841,48.4299,Bürgermeister-Hartl-Platz 1,94086,Bad Griesbach,Bayern,"Passauer Wolf Reha-Zentrum Bad Griesbach, Bürgermeister-Hartl-Platz 1, 94086 Bad Griesbach",Bayern,4556648.24601733,2818022.2760733026,30000,0.0,0,4541648.24601733,4571648.24601733,2803022.2760733026,2833022.2760733026
K000001403,Rheumaklinik Ostbayern,13.3156,48.355,Waldstr. 14,94072,Bad Füssing,Bayern,"Rheumaklinik Ostbayern, Waldstraße 14, 94072 Bad Füssing",Bayern,4566738.059772913,2810132.5067018475,30000,0.0,0,4551738.059772913,4581738.059772913,2795132.5067018475,2825132.5067018475
K000001404,Krankenhaus Rotthalmünster,13.2022,48.3551,Simbacher Str. 35,94094,Rotthalmünster,Bayern,"Krankenhaus Rotthalmünster, Simbacher Straße 35, 94094 Rotthalmünster",Bayern,4558339.025761772,2809772.495764052,30000,0.0,0,4543339.025761772,4573339.025761772,2794772.495764052,2824772.495764052
K000001405,Krankenhaus Vilshofen,13.1984,48.628,Krankenhausstr. 32,94474,Vilshofen an der Donau,Bayern,"Krankenhaus Vilshofen, Krankenhausstraße 32, 94474 Vilshofen an der Donau",Bayern,4556772.725102931,2840071.520161826,30000,0.0,0,4541772.725102931,4571772.725102931,2825071.520161826,2855071.520161826
K000001406,Krankenhaus Wegscheid,13.7931,48.6015,Marktstr. 50,94110,Wegscheid,Bayern,"Krankenhaus Wegscheid, Marktstraße 50, 94110 Wegscheid",Bayern,4600718.771861184,2839207.1721581845,30000,0.0,0,4585718.771861184,4615718.771861184,2824207.1721581845,2854207.1721581845
K000001408,Krankenhaus Freyung,13.5461,48.8053,Krankenhausstr. 6,94078,Freyung,Bayern,"Krankenhaus Freyung, Krankenhausstraße 6, 94078 Freyung",Bayern,4581454.37525501,2860934.8887951863,30000,0.0,0,4566454.37525501,4596454.37525501,2845934.8887951863,2875934.8887951863
K000001410,Krankenhaus Grafenau,13.3936,48.859,Schwarzmaierstr. 21,94481,Grafenau,Bayern,"Krankenhaus Grafenau, Schwarzmaierstraße 21, 94481 Grafenau",Bayern,4569993.571591992,2866372.186858448,30000,0.0,0,4554993.571591992,4584993.571591992,2851372.186858448,2881372.186858448
K000001411,Klinikum St. Marien Amberg,11.8666,49.4473,Mariahilfbergweg 7,92224,Amberg,Bayern,"Klinikum St. Marien Amberg, Mariahilfbergweg 7, 92224 Amberg",Bayern,4456365.534426763,2927764.856573364,30000,0.0,0,4441365.534426763,4471365.534426763,2912764.856573364,2942764.856573364
K000001412,Bezirksklinikum Regensburg,12.0907,48.9994,Universitätsstr. 84,93053,Regensburg,Bayern,"Bezirksklinikum Regensburg, Universitätsstraße 84, 93053 Regensburg",Bayern,4474002.2436762545,2878417.787519139,30000,0.0,0,4459002.2436762545,4489002.2436762545,2863417.787519139,2893417.787519139
K000001413,Krankenhaus Barmherzige Brüder Regensburg,12.0639,49.017,Prüfeninger Str. 86,93049,Regensburg,Bayern,"Krankenhaus Barmherzige Brüder Regensburg, Prüfeninger Str. 86, 93049 Regensburg",Bayern,4471987.768058939,2880318.5813589073,30000,0.0,0,4456987.768058939,4486987.768058939,2865318.5813589073,2895318.5813589073
K000001414,Caritas-Krankenhaus St. Josef,12.1184,49.0075,Landshuter Str. 65,93053,Regensburg,Bayern,"Caritas-Krankenhaus St. Josef, Landshuter Straße 65, 93053 Regensburg",Bayern,4476003.350554269,2879375.9547827505,30000,0.0,0,4461003.350554269,4491003.350554269,2864375.9547827505,2894375.9547827505
K000001416,"Kliniken Nordoberpfalz AG - Weiden, Vohenstrauß, Neustadt",12.1662,49.6806,Söllnerstr. 16,92637,Weiden i. d. OPf.,Bayern,"Kliniken Nordoberpfalz AG - Weiden, Vohenstrauß, Neustadt, Söllnerstraße 16, 92637 Weiden i. d. OPf.",Bayern,4477332.916875949,2954294.502154918,30000,0.0,0,4462332.916875949,4492332.916875949,2939294.502154918,2969294.502154918
K000001419,St. Johannes Klinik,11.6191,49.6982,Krankenhausstr. 1,91275,Auerbach/OPf.,Bayern,"St. Johannes Klinik, Krankenhausstraße 1, 91275 Auerbach/OPf.",Bayern,4437815.234568204,2955234.2272463273,30000,28.407864087767546,1,4422815.234568204,4452815.234568204,2940234.2272463273,2970234.2272463273
K000001420,St. Anna Krankenhaus,11.7299,49.5048,Krankenhausstr. 16,92237,Sulzbach-Rosenberg,Bayern,"St. Anna Krankenhaus, Krankenhausstr. 16, 92237 Sulzbach-Rosenberg",Bayern,4446306.220088629,2933914.8240423645,30000,0.0,0,4431306.220088629,4461306.220088629,2918914.8240423645,2948914.8240423645
K000001421,Klinikum Neumarkt,11.4518,49.2858,Nürnberger Str. 12,92318,Neumarkt,Bayern,"Klinikum Neumarkt, Nürnberger Straße 12, 92318 Neumarkt",Bayern,4426637.981036,2909131.297050922,30000,5.095060646511986,1,4411637.981036,4441637.981036,2894131.297050922,2924131.297050922
K000001422,Klinik Parsberg,11.7251,49.1588,Lupburger Str. 11,92331,Parsberg,Bayern,"Klinik Parsberg, Lupburger Straße 11, 92331 Parsberg",Bayern,4446845.536416501,2895442.9997706264,30000,0.0,0,4431845.536416501,4461845.536416501,2880442.9997706264,2910442.9997706264
K000001423,Bezirkskrankenhaus Parsberg,11.7206,49.1561,Robert-Koch-Str. 2,92331,Parsberg,Bayern,"Bezirkskrankenhaus Parsberg, Robert-Koch-Straße 2, 92331 Parsberg",Bayern,4446524.2214802075,2895135.1848397325,30000,0.0,0,4431524.2214802075,4461524.2214802075,2880135.1848397325,2910135.1848397325
K000001424,Bezirkskrankenhaus Wöllershof,12.1834,49.7474,Wöllershof 1,92721,Störnstein,Bayern,"Bezirkskrankenhaus Wöllershof, Wöllershof 1, 92721 Störnstein",Bayern,4478356.185682395,2961757.127063744,30000,0.0,0,4463356.185682395,4493356.185682395,2946757.127063744,2976757.127063744
K000001425,Kreisklinik Wörth an der Donau,12.3994,48.9989,Krankenhausstr. 2,93086,Wörth a. d. Donau,Bayern,"Kreisklinik Wörth an der Donau, Krankenhausstraße 2, 93086 Wörth a. d. Donau",Bayern,4496586.8047825,2879050.878603021,30000,0.0,0,4481586.8047825,4511586.8047825,2864050.878603021,2894050.878603021
K000001426,Asklepios Klinik Burglengenfeld,12.035,49.2035,Dr.-Sauerbruch-Str. 1,93133,Burglengenfeld,Bayern,"Asklepios Klinik Burglengenfeld, Dr.-Sauerbruch-Str. 1, 93133 Burglengenfeld",Bayern,4469311.593084965,2900988.8492430407,30000,0.0,0,4454311.593084965,4484311.593084965,2885988.8492430407,2915988.8492430407
K000001427,Asklepios Orthopädische Klinik Lindenlohe,12.1577,49.3589,Lindenlohe 18,92421,Schwandorf,Bayern,"Asklepios Orthopädische Klinik Lindenlohe, Lindenlohe 18, 92421 Schwandorf",Bayern,4477753.203289506,2918516.3700646604,30000,0.0,0,4462753.203289506,4492753.203289506,2903516.3700646604,2933516.3700646604
K000001428,Asklepios Klinik Oberviechtach,12.4127,49.4613,Teunzer Str. 15,92526,Oberviechtach,Bayern,"Asklepios Klinik Oberviechtach, Teunzer Str. 15, 92526 Oberviechtach",Bayern,4495903.870755063,2930473.2289437815,30000,0.0,0,4480903.870755063,4510903.870755063,2915473.2289437815,2945473.2289437815
K000001429,Krankenhaus St. Barbara,12.1148,49.3165,Steinberger Str. 24,92421,Schwandorf,Bayern,"Krankenhaus St. Barbara, Steinberger Straße 24, 92421 Schwandorf",Bayern,4474770.83427351,2913712.91133804,30000,0.0,0,4459770.83427351,4489770.83427351,2898712.91133804,2928712.91133804
K000001430,Kliniken Nordoberpfalz AG - Krankenhaus Kemnath,11.8912,49.8676,Werner-von-Siemens-Str. 7,95478,Kemnath,Bayern,"Kliniken Nordoberpfalz AG - Krankenhaus Kemnath, Werner-von-Siemens-Straße 7, 95478 Kemnath",Bayern,4456963.756165881,2974536.819650964,30000,0.0,0,4441963.756165881,4471963.756165881,2959536.819650964,2989536.819650964
K000001431,"Kliniken Nordoberpfalz AG - Tirschenreuth, Waldsassen",12.3321,49.8853,St.-Peter-Str. 31,95643,Tirschenreuth,Bayern,"Kliniken Nordoberpfalz AG - Tirschenreuth, Waldsassen, St.-Peter-Str. 31, 95643 Tirschenreuth",Bayern,4488588.507829335,2977416.0000097984,30000,0.0,0,4473588.507829335,4503588.507829335,2962416.0000097984,2992416.0000097984
K000001433,Universitätsklinikum Regensburg,12.088,48.9885,Franz-Josef-Strauß-Allee 11,93053,Regensburg,Bayern,"Universitätsklinikum Regensburg, Franz-Josef-Strauß-Allee 11, 93053 Regensburg",Bayern,4473838.405054286,2877200.7408109754,30000,0.0,0,4458838.405054286,4488838.405054286,2862200.7408109754,2892200.7408109754
K000001434,Heiligenfeld Klinik Waldmünchen GmbH,12.7064,49.3735,Krankenhausstr. 3,93449,Waldmünchen,Bayern,"Heiligenfeld Klinik Waldmünchen GmbH, Krankenhausstr. 3, 93449 Waldmünchen",Bayern,4517538.000130048,2921456.852437835,30000,0.0,0,4502538.000130048,4532538.000130048,2906456.852437835,2936456.852437835
